ligand_id,set,Butina_clusters
13093,train,3164.0
13094,train,3163.0
13097,train,3161.0
13098,train,1400.0
13099,train,70.0
13101,train,3159.0
13102,train,3158.0
13103,train,3157.0
13105,train,685.0
13107,train,3155.0
13116,train,3149.0
13117,train,3148.0
13121,train,257.0
13131,train,471.0
13134,train,834.0
13135,train,3147.0
13139,train,3146.0
13141,train,833.0
13142,train,537.0
13144,train,60.0
13145,train,170.0
13146,train,44.0
13147,train,60.0
13153,train,44.0
13156,train,44.0
13157,train,172.0
13158,train,172.0
13159,train,3145.0
13162,train,3142.0
13163,train,3141.0
13165,train,832.0
13166,train,1399.0
13167,train,1369.0
13168,train,3139.0
13169,train,3138.0
13170,train,3137.0
13172,train,3136.0
13180,train,3132.0
13184,train,537.0
13186,train,44.0
13191,train,3131.0
13193,train,1194.0
13197,train,1090.0
13200,train,473.0
13201,train,473.0
13202,train,187.0
13209,train,139.0
13211,train,488.0
13214,train,132.0
13216,train,132.0
13218,train,132.0
13220,train,3129.0
13222,train,3128.0
13226,train,3126.0
13231,train,830.0
13232,train,105.0
13235,train,1396.0
13237,train,3124.0
13238,train,3123.0
13239,train,3122.0
13240,train,359.0
13242,train,105.0
13244,train,3121.0
13245,train,359.0
13247,train,3120.0
13248,train,130.0
13249,train,3119.0
13250,train,829.0
13252,train,1394.0
13253,train,1394.0
13255,train,3118.0
13283,train,359.0
13284,train,1393.0
13287,train,1392.0
13288,train,3115.0
13290,train,536.0
13295,train,3113.0
13296,train,105.0
13298,train,1102.0
13301,train,3111.0
13303,train,3110.0
13304,train,3109.0
13305,train,3108.0
13306,train,1391.0
13307,train,3107.0
13309,train,3105.0
13310,train,3104.0
13311,train,1391.0
13312,train,3103.0
13313,train,1390.0
13314,train,1390.0
13323,train,1389.0
13324,train,3101.0
13328,train,535.0
13334,train,3097.0
13335,train,3096.0
13338,train,801.0
13340,train,534.0
13341,train,827.0
13342,train,3094.0
13343,train,3093.0
13346,train,1385.0
13348,train,1385.0
13349,train,3092.0
13351,train,3090.0
13352,train,3089.0
13354,train,534.0
13357,train,3087.0
13358,train,3086.0
13359,train,849.0
13361,train,3085.0
13364,train,3083.0
13365,train,1384.0
13368,train,357.0
13369,train,533.0
13370,train,1384.0
13372,train,3080.0
13374,train,3079.0
13375,train,372.0
13377,train,3078.0
13380,train,3077.0
13381,train,3076.0
13382,train,1383.0
13384,train,827.0
13387,train,3075.0
13388,train,3074.0
13389,train,3073.0
13392,train,1381.0
13393,train,827.0
13404,train,3070.0
13407,train,3068.0
13409,train,826.0
13436,train,1358.0
13438,train,826.0
13440,train,1379.0
13441,train,357.0
13442,train,3065.0
13444,train,3064.0
13445,train,357.0
13446,train,357.0
13447,train,3063.0
13448,train,3062.0
13449,train,3061.0
13453,train,3059.0
13454,train,3058.0
13455,train,59.0
13457,train,16.0
13458,train,3057.0
13460,train,1378.0
13461,train,59.0
13462,train,59.0
13463,train,16.0
13464,train,16.0
13467,train,16.0
13469,train,59.0
13472,train,59.0
13474,train,16.0
13475,train,16.0
13476,train,16.0
13477,train,356.0
13478,train,356.0
13479,train,356.0
13480,train,16.0
13481,train,3056.0
13482,train,348.0
13484,train,825.0
13485,train,1263.0
13491,train,1377.0
13493,train,26.0
13496,train,575.0
13497,train,355.0
13501,train,21.0
13502,train,3051.0
13504,train,355.0
13505,train,355.0
13507,train,355.0
13513,train,1376.0
13515,train,3049.0
13522,train,1353.0
13529,train,1375.0
13534,train,145.0
13535,train,354.0
13536,train,3046.0
13537,train,3045.0
13546,train,474.0
13549,train,94.0
13550,train,3043.0
13555,train,94.0
13556,train,353.0
13557,train,3041.0
13558,train,3040.0
13562,train,1374.0
13563,train,3039.0
13565,train,3038.0
13566,train,1373.0
13567,train,574.0
13568,train,823.0
13571,train,532.0
13573,train,532.0
13574,train,532.0
13576,train,532.0
13577,train,3036.0
13578,train,3035.0
13580,train,3034.0
13583,train,822.0
13585,train,531.0
13589,train,3032.0
13597,train,3031.0
13598,train,130.0
13600,train,821.0
13601,train,3030.0
13603,train,821.0
13604,train,3029.0
13605,train,171.0
13611,train,3027.0
13612,train,3026.0
13614,train,807.0
13617,train,3023.0
13619,train,3022.0
13620,train,530.0
13621,train,530.0
13622,train,50.0
13623,train,50.0
13624,train,50.0
13625,train,90.0
13627,train,90.0
13628,train,90.0
13629,train,50.0
13631,train,90.0
13632,train,50.0
13633,train,131.0
13634,train,90.0
13636,train,50.0
13637,train,50.0
13638,train,50.0
13639,train,50.0
13640,train,131.0
13643,train,50.0
13645,train,3021.0
13660,train,1370.0
13662,train,3020.0
13663,train,1370.0
13669,train,522.0
13670,train,819.0
13671,train,58.0
13674,train,529.0
13675,train,529.0
13677,train,529.0
13680,train,3016.0
13682,train,3014.0
13685,train,1368.0
13686,train,256.0
13688,train,1366.0
13689,train,1368.0
13692,train,1366.0
13693,train,256.0
13694,train,3013.0
13696,train,1192.0
13697,train,3012.0
13699,train,256.0
13702,train,3011.0
13704,train,3009.0
13705,train,1365.0
13706,train,1365.0
13707,train,3008.0
13712,train,1328.0
13713,train,3006.0
13714,train,3005.0
13716,train,3004.0
13717,train,353.0
13718,train,818.0
13719,train,818.0
13721,train,3003.0
13726,train,3002.0
13732,train,817.0
13738,train,528.0
13739,train,528.0
13742,train,3001.0
13743,train,527.0
13746,train,3000.0
13747,train,26.0
13751,train,212.0
13752,train,2998.0
13753,train,58.0
13754,train,94.0
13756,train,250.0
13757,train,250.0
13759,train,2996.0
13760,train,2995.0
13761,train,2994.0
13764,train,2993.0
13765,train,1361.0
13766,train,1362.0
13768,train,1361.0
13769,train,1360.0
13771,train,2991.0
13773,train,1358.0
13779,train,519.0
13781,train,2987.0
13784,train,2986.0
13785,train,2985.0
13786,train,2984.0
13791,train,2981.0
13794,train,2980.0
13799,train,2979.0
13801,train,2978.0
13804,train,91.0
13805,train,24.0
13807,train,2976.0
13808,train,2975.0
13810,train,2973.0
13811,train,2972.0
13812,train,2971.0
13818,train,130.0
13820,train,130.0
13821,train,2969.0
13822,train,2968.0
13825,train,2965.0
13826,train,2964.0
13829,train,1356.0
13830,train,2963.0
13832,train,58.0
13835,train,815.0
13836,train,2962.0
13838,train,2960.0
13843,train,471.0
13845,train,2958.0
13852,train,2957.0
13855,train,58.0
13857,train,129.0
13859,train,74.0
13862,train,255.0
13863,train,255.0
13864,train,2956.0
13865,train,255.0
13866,train,42.0
13871,train,2955.0
13883,train,185.0
13888,train,10.0
13891,train,2947.0
13897,train,208.0
13898,train,806.0
13901,train,125.0
13902,train,397.0
13903,train,2942.0
13904,train,2941.0
13910,train,2937.0
13911,train,2936.0
13913,train,814.0
13915,train,361.0
13919,train,2935.0
13921,train,128.0
13922,train,1352.0
13924,train,158.0
13925,train,158.0
13926,train,523.0
13928,train,813.0
13930,train,812.0
13932,train,1351.0
13936,train,811.0
13937,train,811.0
13938,train,810.0
13940,train,2931.0
13941,train,1350.0
13942,train,2930.0
13943,train,1341.0
13946,train,2927.0
13947,train,2926.0
13949,train,2924.0
13953,train,810.0
13959,train,158.0
13961,train,2920.0
13962,train,523.0
13964,train,524.0
13969,train,2917.0
13972,train,809.0
13973,train,2915.0
13975,train,2913.0
13979,train,1347.0
13981,train,2910.0
13983,train,1346.0
13984,train,1345.0
13985,train,184.0
13986,train,2909.0
13987,train,2908.0
13988,train,184.0
13990,train,2907.0
13991,train,184.0
13992,train,184.0
13994,train,2905.0
13995,train,184.0
13997,train,184.0
13998,train,184.0
13999,train,1342.0
14000,train,1341.0
14001,train,2904.0
14004,train,2903.0
14005,train,516.0
14006,train,2902.0
14008,train,58.0
14010,train,2901.0
14016,train,522.0
14025,train,1340.0
14026,train,808.0
14029,train,2900.0
14030,train,2899.0
14035,train,2898.0
14036,train,2897.0
14037,train,2896.0
14038,train,2895.0
14040,train,2894.0
14041,train,807.0
14050,train,521.0
14051,train,520.0
14052,train,42.0
14053,train,42.0
14055,train,253.0
14057,train,1338.0
14058,train,74.0
14059,train,74.0
14062,train,1339.0
14063,train,182.0
14067,train,806.0
14069,train,806.0
14070,train,74.0
14072,train,74.0
14074,train,74.0
14079,train,1337.0
14081,train,805.0
14083,train,2891.0
14084,train,1336.0
14085,train,2890.0
14086,train,1336.0
14087,train,597.0
14088,train,2889.0
14089,train,1335.0
14091,train,2888.0
14092,train,2887.0
14094,train,2885.0
14095,train,308.0
14096,train,2884.0
14097,train,2883.0
14098,train,928.0
14099,train,308.0
14101,train,2882.0
14102,train,2881.0
14103,train,232.0
14104,train,2880.0
14105,train,232.0
14106,train,2879.0
14107,train,2878.0
14110,train,2877.0
14111,train,2876.0
14113,train,2875.0
14115,train,2873.0
14116,train,2872.0
14117,train,2871.0
14120,train,2868.0
14122,train,2866.0
14124,train,2865.0
14126,train,1334.0
14129,train,1333.0
14130,train,1333.0
14131,train,1332.0
14132,train,1332.0
14134,train,1331.0
14136,train,1331.0
14137,train,803.0
14138,train,803.0
14139,train,2863.0
14140,train,744.0
14141,train,2862.0
14144,train,1171.0
14146,train,2861.0
14147,train,2860.0
14148,train,5.0
14150,train,1330.0
14151,train,1329.0
14153,train,2858.0
14154,train,802.0
14155,train,793.0
14156,train,802.0
14157,train,2857.0
14158,train,1328.0
14159,train,2856.0
14160,train,2855.0
14161,train,1327.0
14162,train,1327.0
14163,train,2854.0
14165,train,231.0
14167,train,2853.0
14173,train,2852.0
14177,train,1326.0
14178,train,1325.0
14183,train,2848.0
14185,train,2847.0
14187,train,2845.0
14189,train,2843.0
14194,train,2838.0
14195,train,2837.0
14197,train,159.0
14201,train,517.0
14203,train,2835.0
14205,train,351.0
14208,train,2833.0
14211,train,351.0
14215,train,2832.0
14216,train,2831.0
14217,train,1324.0
14219,train,2830.0
14220,train,2829.0
14224,train,1323.0
14226,train,2826.0
14227,train,2825.0
14229,train,1322.0
14231,train,2824.0
14238,train,2821.0
14240,train,2819.0
14241,train,2818.0
14242,train,2817.0
14244,train,139.0
14246,train,2816.0
14247,train,2815.0
14248,train,139.0
14250,train,2813.0
14251,train,2812.0
14253,train,1321.0
14254,train,2811.0
14256,train,1320.0
14259,train,2810.0
14260,train,2809.0
14262,train,128.0
14263,train,128.0
14267,train,2806.0
14268,train,2805.0
14270,train,800.0
14271,train,128.0
14272,train,2803.0
14274,train,516.0
14280,train,522.0
14281,train,2800.0
14282,train,89.0
14283,train,545.0
14285,train,2799.0
14286,train,89.0
14287,train,2798.0
14288,train,1319.0
14289,train,2797.0
14291,train,1319.0
14292,train,2795.0
14293,train,2794.0
14295,train,1068.0
14297,train,325.0
14299,train,515.0
14309,train,2791.0
14314,train,2789.0
14317,train,2786.0
14318,train,26.0
14323,train,1318.0
14324,train,1318.0
14325,train,2784.0
14327,train,2783.0
14328,train,2782.0
14331,train,2781.0
14332,train,125.0
14333,train,2780.0
14338,train,513.0
14343,train,2778.0
14344,train,2777.0
14345,train,510.0
14348,train,1290.0
14350,train,349.0
14352,train,2775.0
14353,train,9.0
14354,train,9.0
14355,train,9.0
14356,train,9.0
14357,train,9.0
14358,train,9.0
14359,train,9.0
14360,train,9.0
14361,train,9.0
14362,train,9.0
14363,train,350.0
14364,train,9.0
14367,train,2774.0
14368,train,251.0
14369,train,9.0
14370,train,9.0
14376,train,2773.0
14379,train,249.0
14380,train,2772.0
14382,train,2771.0
14383,train,2770.0
14384,train,73.0
14386,train,797.0
14388,train,797.0
14391,train,349.0
14396,train,1316.0
14397,train,1306.0
14398,train,510.0
14401,train,2767.0
14402,train,2766.0
14403,train,2765.0
14405,train,796.0
14406,train,2764.0
14407,train,2763.0
14409,train,249.0
14412,train,767.0
14414,train,795.0
14415,train,1315.0
14416,train,2762.0
14417,train,250.0
14418,train,2761.0
14422,train,2760.0
14423,train,2759.0
14425,train,10.0
14427,train,249.0
14428,train,2758.0
14430,train,1072.0
14433,train,1314.0
14434,train,2756.0
14436,train,2754.0
14437,train,791.0
14442,train,2753.0
14443,train,138.0
14447,train,792.0
14451,train,791.0
14453,train,2749.0
14460,train,1312.0
14461,train,1143.0
14462,train,2746.0
14463,train,2745.0
14464,train,2744.0
14465,train,1311.0
14466,train,1311.0
14467,train,2743.0
14469,train,2742.0
14472,train,2740.0
14473,train,792.0
14476,train,2738.0
14490,train,26.0
14494,train,2735.0
14496,train,1310.0
14498,train,2733.0
14499,train,2732.0
14500,train,2731.0
14505,train,347.0
14506,train,347.0
14508,train,347.0
14524,train,2728.0
14525,train,452.0
14526,train,1308.0
14527,train,790.0
14528,train,2727.0
14529,train,1256.0
14530,train,2726.0
14533,train,2723.0
14534,train,2722.0
14535,train,2721.0
14536,train,2720.0
14541,train,2719.0
14543,train,511.0
14544,train,1307.0
14545,train,1307.0
14547,train,1296.0
14548,train,2718.0
14553,train,2716.0
14555,train,2715.0
14556,train,2714.0
14557,train,346.0
14558,train,346.0
14559,train,346.0
14562,train,346.0
14563,train,788.0
14564,train,788.0
14566,train,2712.0
14567,train,2711.0
14569,train,9.0
14570,train,9.0
14572,train,9.0
14574,train,9.0
14575,train,2709.0
14577,train,2707.0
14579,train,512.0
14584,train,511.0
14586,train,2704.0
14591,train,1305.0
14592,train,1305.0
14594,train,507.0
14596,train,2700.0
14598,train,73.0
14599,train,73.0
14600,train,2699.0
14604,train,2697.0
14605,train,2696.0
14606,train,1304.0
14610,train,510.0
14612,train,11.0
14613,train,11.0
14623,train,181.0
14624,train,2694.0
14625,train,509.0
14630,train,2693.0
14631,train,2692.0
14635,train,1208.0
14636,train,2690.0
14641,train,1302.0
14642,train,507.0
14647,train,104.0
14649,train,1301.0
14653,train,1300.0
14655,train,104.0
14658,train,104.0
14660,train,104.0
14661,train,104.0
14662,train,2685.0
14663,train,2684.0
14670,train,2683.0
14673,train,2681.0
14674,train,2680.0
14676,train,2679.0
14678,train,193.0
14682,train,193.0
14683,train,785.0
14684,train,785.0
14685,train,785.0
14691,train,2677.0
14692,train,2676.0
14693,train,2675.0
14694,train,2674.0
14695,train,2673.0
14696,train,2672.0
14698,train,2671.0
14702,train,2670.0
14704,train,1298.0
14706,train,784.0
14708,train,345.0
14710,train,88.0
14711,train,88.0
14713,train,345.0
14717,train,783.0
14722,train,1297.0
14724,train,2669.0
14726,train,2667.0
14727,train,1296.0
14729,train,2666.0
14731,train,2664.0
14741,train,1295.0
14745,train,1295.0
14756,train,782.0
14757,train,2662.0
14763,train,2661.0
14764,train,505.0
14765,train,781.0
14767,train,505.0
14768,train,505.0
14769,train,780.0
14771,train,780.0
14777,train,779.0
14778,train,779.0
14782,train,343.0
14783,train,343.0
14785,train,504.0
14787,train,1293.0
14789,train,503.0
14790,train,343.0
14794,train,2659.0
14795,train,2658.0
14798,train,1180.0
14799,train,2656.0
14812,train,2655.0
14816,train,2654.0
14817,train,2653.0
14819,train,10.0
14822,train,2652.0
14827,train,2648.0
14828,train,247.0
14829,train,1290.0
14834,train,778.0
14836,train,2647.0
14842,train,2644.0
14843,train,247.0
14865,train,9.0
14866,train,2643.0
14869,train,247.0
14870,train,2642.0
14873,train,502.0
14875,train,502.0
14877,train,2640.0
14878,train,1289.0
14880,train,73.0
14883,train,1288.0
14884,train,2639.0
14886,train,2638.0
14889,train,180.0
14890,train,180.0
14891,train,180.0
14892,train,2636.0
14893,train,180.0
14897,train,1287.0
14898,train,1286.0
14901,train,2634.0
14906,train,501.0
14907,train,501.0
14908,train,501.0
14910,train,1122.0
14911,train,342.0
14913,train,246.0
14916,train,246.0
14920,train,342.0
14922,train,1284.0
14925,train,342.0
14927,train,342.0
14930,train,8.0
14932,train,8.0
14934,train,8.0
14937,train,8.0
14941,train,8.0
14943,train,500.0
14946,train,8.0
14948,train,776.0
14950,train,8.0
14951,train,8.0
14952,train,178.0
14953,train,8.0
14955,train,8.0
14956,train,8.0
14957,train,179.0
14958,train,8.0
14959,train,178.0
14960,train,179.0
14961,train,499.0
14962,train,126.0
14963,train,178.0
14964,train,2631.0
14965,train,2630.0
14968,train,87.0
14969,train,87.0
14971,train,87.0
14973,train,87.0
14975,train,87.0
14977,train,1282.0
14987,train,2628.0
14989,train,2627.0
14996,train,341.0
15002,train,2625.0
15003,train,2624.0
15004,train,1282.0
15005,train,2623.0
15006,train,2622.0
15007,train,341.0
15008,train,2621.0
15009,train,1281.0
15010,train,2620.0
15012,train,775.0
15014,train,774.0
15015,train,2619.0
15016,train,1279.0
15017,train,1279.0
15021,train,2615.0
15022,train,2614.0
15024,train,1278.0
15025,train,2613.0
15026,train,2612.0
15030,train,2608.0
15031,train,2607.0
15033,train,1277.0
15034,train,498.0
15037,train,2603.0
15038,train,2602.0
15039,train,2601.0
15040,train,2600.0
15043,train,2597.0
15044,train,2596.0
15046,train,497.0
15047,train,2594.0
15056,train,2590.0
15058,train,2589.0
15059,train,2588.0
15060,train,2587.0
15062,train,2585.0
15065,train,497.0
15069,train,2583.0
15071,train,2581.0
15074,train,2579.0
15077,train,2577.0
15078,train,339.0
15081,train,103.0
15082,train,1276.0
15083,train,1275.0
15086,train,1274.0
15088,train,2575.0
15089,train,2574.0
15090,train,2573.0
15092,train,692.0
15095,train,49.0
15096,train,1273.0
15101,train,2572.0
15102,train,2571.0
15105,train,2570.0
15111,train,2568.0
15113,train,2567.0
15116,train,2566.0
15120,train,338.0
15124,train,443.0
15125,train,245.0
15128,train,771.0
15129,train,2565.0
15130,train,495.0
15131,train,2564.0
15134,train,2562.0
15135,train,1175.0
15137,train,1253.0
15138,train,2560.0
15139,train,2559.0
15140,train,1271.0
15141,train,2558.0
15142,train,2557.0
15147,train,769.0
15149,train,2555.0
15150,train,2554.0
15154,train,2553.0
15156,train,496.0
15159,train,2551.0
15168,train,2545.0
15169,train,2544.0
15173,train,36.0
15174,train,2541.0
15175,train,1254.0
15176,train,2540.0
15179,train,763.0
15180,train,2539.0
15181,train,2538.0
15182,train,2537.0
15183,train,2536.0
15188,train,2534.0
15191,train,2533.0
15193,train,2532.0
15194,train,1268.0
15195,train,2531.0
15196,train,1267.0
15197,train,2530.0
15199,train,2528.0
15200,train,2527.0
15201,train,768.0
15203,train,767.0
15207,train,150.0
15209,train,766.0
15210,train,2522.0
15213,train,719.0
15214,train,2520.0
15215,train,766.0
15218,train,454.0
15221,train,2518.0
15223,train,2516.0
15225,train,1266.0
15228,train,55.0
15232,train,2514.0
15233,train,2513.0
15238,train,2510.0
15239,train,2509.0
15241,train,1172.0
15242,train,2507.0
15243,train,36.0
15244,train,698.0
15246,train,461.0
15247,train,2506.0
15249,train,476.0
15250,train,2504.0
15251,train,1265.0
15252,train,5.0
15253,train,2503.0
15254,train,2502.0
15255,train,1264.0
15256,train,494.0
15259,train,493.0
15267,train,2499.0
15268,train,2498.0
15269,train,2497.0
15270,train,2496.0
15271,train,1263.0
15274,train,746.0
15280,train,2490.0
15282,train,1262.0
15283,train,2488.0
15284,train,21.0
15289,train,2486.0
15291,train,10.0
15292,train,636.0
15293,train,764.0
15295,train,764.0
15296,train,1261.0
15298,train,1072.0
15299,train,1004.0
15301,train,1260.0
15302,train,2484.0
15303,train,42.0
15304,train,2483.0
15305,train,2482.0
15308,train,1259.0
15309,train,2480.0
15311,train,2478.0
15312,train,2477.0
15313,train,438.0
15314,train,2476.0
15315,train,2475.0
15316,train,492.0
15317,train,1258.0
15319,train,2473.0
15324,train,2471.0
15326,train,2469.0
15327,train,2468.0
15328,train,2467.0
15329,train,2466.0
15332,train,2464.0
15333,train,763.0
15335,train,312.0
15336,train,2462.0
15337,train,281.0
15340,train,2461.0
15343,train,2460.0
15344,train,2459.0
15346,train,2457.0
15347,train,761.0
15349,train,2456.0
15352,train,150.0
15355,train,1257.0
15361,train,2453.0
15362,train,1256.0
15363,train,2452.0
15364,train,2451.0
15365,train,1255.0
15366,train,1255.0
15368,train,2449.0
15371,train,2446.0
15374,train,2443.0
15375,train,2442.0
15376,train,2441.0
15382,train,125.0
15384,train,2439.0
15385,train,2438.0
15388,train,491.0
15389,train,491.0
15394,train,4.0
15395,train,4.0
15396,train,4.0
15398,train,4.0
15400,train,48.0
15403,train,758.0
15404,train,2436.0
15406,train,758.0
15410,train,2433.0
15412,train,2432.0
15413,train,2431.0
15414,train,2430.0
15421,train,758.0
15423,train,2426.0
15424,train,2425.0
15425,train,2424.0
15426,train,757.0
15428,train,2423.0
15429,train,516.0
15431,train,2421.0
15434,train,2419.0
15437,train,2416.0
15438,train,17.0
15440,train,756.0
15441,train,756.0
15443,train,2414.0
15445,train,2413.0
15448,train,1249.0
15449,train,2411.0
15450,train,2410.0
15452,train,1248.0
15455,train,2407.0
15456,train,1247.0
15457,train,2406.0
15458,train,2405.0
15459,train,2404.0
15461,train,2402.0
15462,train,98.0
15463,train,101.0
15464,train,1246.0
15466,train,2401.0
15467,train,20.0
15469,train,2400.0
15481,train,1244.0
15485,train,489.0
15489,train,488.0
15490,train,1243.0
15491,train,2393.0
15493,train,2392.0
15495,train,2390.0
15497,train,25.0
15502,train,2386.0
15504,train,97.0
15505,train,2385.0
15506,train,2384.0
15507,train,2383.0
15508,train,617.0
15509,train,2382.0
15510,train,2381.0
15512,train,4.0
15513,train,2380.0
15515,train,2379.0
15517,train,6.0
15518,train,6.0
15519,train,6.0
15520,train,6.0
15522,train,28.0
15523,train,28.0
15526,train,6.0
15527,train,6.0
15528,train,6.0
15529,train,6.0
15530,train,6.0
15531,train,6.0
15532,train,6.0
15534,train,6.0
15536,train,101.0
15539,train,2375.0
15541,train,1240.0
15545,train,2374.0
15546,train,1224.0
15550,train,124.0
15552,train,124.0
15553,train,124.0
15554,train,124.0
15555,train,487.0
15556,train,337.0
15557,train,337.0
15558,train,337.0
15560,train,124.0
15561,train,1239.0
15562,train,1239.0
15564,train,337.0
15565,train,336.0
15569,train,2370.0
15570,train,177.0
15574,train,162.0
15576,train,177.0
15578,train,162.0
15579,train,177.0
15580,train,162.0
15581,train,162.0
15582,train,162.0
15584,train,100.0
15585,train,45.0
15587,train,7.0
15589,train,7.0
15591,train,7.0
15592,train,7.0
15593,train,100.0
15594,train,7.0
15595,train,27.0
15597,train,7.0
15598,train,7.0
15599,train,7.0
15600,train,7.0
15603,train,7.0
15604,train,7.0
15605,train,7.0
15607,train,1238.0
15608,train,753.0
15609,train,2366.0
15611,train,2364.0
15612,train,2363.0
15613,train,2362.0
15614,train,2361.0
15617,train,14.0
15618,train,2359.0
15619,train,2358.0
15620,train,2357.0
15621,train,752.0
15622,train,752.0
15624,train,2356.0
15625,train,2355.0
15626,train,2354.0
15628,train,2353.0
15630,train,2351.0
15631,train,223.0
15632,train,2350.0
15633,train,485.0
15637,train,2349.0
15639,train,2347.0
15642,train,2346.0
15644,train,2344.0
15645,train,2343.0
15648,train,2342.0
15649,train,2341.0
15650,train,2340.0
15652,train,749.0
15653,train,749.0
15656,train,1235.0
15658,train,2338.0
15661,train,2337.0
15662,train,2336.0
15667,train,1234.0
15672,train,248.0
15674,train,484.0
15676,train,123.0
15683,train,2335.0
15685,train,2334.0
15687,train,1233.0
15688,train,237.0
15691,train,334.0
15692,train,483.0
15693,train,2333.0
15694,train,2332.0
15695,train,2331.0
15696,train,2330.0
15697,train,2329.0
15698,train,2328.0
15699,train,2327.0
15700,train,750.0
15705,train,2322.0
15708,train,333.0
15710,train,2321.0
15711,train,376.0
15712,train,1231.0
15715,train,2319.0
15718,train,2316.0
15719,train,1230.0
15721,train,959.0
15722,train,958.0
15724,train,2314.0
15725,train,222.0
15727,train,1229.0
15728,train,159.0
15736,train,99.0
15737,train,748.0
15745,train,1228.0
15746,train,2311.0
15748,train,2310.0
15749,train,2309.0
15757,train,748.0
15761,train,2306.0
15764,train,2305.0
15765,train,1227.0
15766,train,2304.0
15768,train,2302.0
15769,train,747.0
15770,train,747.0
15772,train,2301.0
15775,train,482.0
15776,train,482.0
15778,train,176.0
15779,train,481.0
15781,train,176.0
15783,train,480.0
15786,train,480.0
15787,train,176.0
15788,train,919.0
15789,train,682.0
15790,train,2300.0
15791,train,2299.0
15795,train,2298.0
15812,train,2297.0
15820,train,1225.0
15821,train,1225.0
15828,train,2296.0
15829,train,35.0
15830,train,2295.0
15831,train,35.0
15834,train,35.0
15835,train,35.0
15837,train,35.0
15839,train,34.0
15840,train,72.0
15847,train,1224.0
15849,train,2292.0
15851,train,2290.0
15852,train,2289.0
15854,train,34.0
15855,train,72.0
15858,train,1223.0
15860,train,2287.0
15863,train,2286.0
15867,train,2284.0
15868,train,2283.0
15869,train,1221.0
15871,train,1220.0
15872,train,478.0
15874,train,144.0
15875,train,144.0
15877,train,144.0
15884,train,477.0
15885,train,477.0
15886,train,745.0
15887,train,745.0
15891,train,47.0
15894,train,2279.0
15895,train,2278.0
15897,train,3.0
15898,train,2276.0
15899,train,282.0
15901,train,744.0
15903,train,742.0
15904,train,742.0
15905,train,331.0
15906,train,476.0
15907,train,57.0
15908,train,2273.0
15910,train,331.0
15914,train,743.0
15917,train,1136.0
15918,train,2270.0
15921,train,2269.0
15924,train,175.0
15925,train,175.0
15926,train,175.0
15927,train,175.0
15928,train,175.0
15929,train,175.0
15931,train,150.0
15933,train,2266.0
15938,train,741.0
15940,train,1215.0
15942,train,2264.0
15943,train,2263.0
15944,train,2262.0
15946,train,1110.0
15947,train,1214.0
15951,train,474.0
15952,train,474.0
15953,train,2261.0
15963,train,2259.0
15970,train,1213.0
15971,train,56.0
15972,train,56.0
15973,train,56.0
15977,train,740.0
15982,train,1212.0
16003,train,365.0
16015,train,70.0
16016,train,170.0
16017,train,170.0
16018,train,170.0
16023,train,2253.0
16024,train,1210.0
16028,train,1209.0
16029,train,1209.0
16035,train,174.0
16036,train,174.0
16039,train,174.0
16040,train,174.0
16041,train,174.0
16042,train,174.0
16045,train,689.0
16047,train,779.0
16048,train,739.0
16049,train,1206.0
16059,train,2247.0
16070,train,2246.0
16073,train,473.0
16075,train,2245.0
16077,train,2243.0
16078,train,12.0
16079,train,2242.0
16082,train,2241.0
16083,train,2240.0
16085,train,2239.0
16089,train,2238.0
16090,train,2237.0
16095,train,737.0
16098,train,2234.0
16100,train,1205.0
16111,train,243.0
16114,train,2229.0
16115,train,243.0
16116,train,243.0
16117,train,243.0
16118,train,242.0
16119,train,736.0
16121,train,243.0
16123,train,242.0
16124,train,242.0
16125,train,736.0
16126,train,472.0
16127,train,2228.0
16128,train,2227.0
16129,train,2226.0
16130,train,1204.0
16131,train,1203.0
16132,train,2225.0
16135,train,1202.0
16136,train,242.0
16137,train,2224.0
16141,train,2222.0
16144,train,2221.0
16146,train,2220.0
16148,train,2218.0
16150,train,329.0
16151,train,735.0
16153,train,2216.0
16157,train,328.0
16159,train,734.0
16160,train,122.0
16163,train,2214.0
16164,train,2213.0
16165,train,2212.0
16166,train,2211.0
16167,train,329.0
16168,train,2210.0
16169,train,2209.0
16171,train,328.0
16172,train,470.0
16182,train,733.0
16183,train,733.0
16184,train,733.0
16185,train,338.0
16187,train,732.0
16188,train,44.0
16191,train,60.0
16194,train,44.0
16196,train,2206.0
16198,train,60.0
16204,train,1196.0
16208,train,44.0
16209,train,2205.0
16211,train,1195.0
16215,train,1193.0
16219,train,2203.0
16222,train,731.0
16223,train,731.0
16224,train,2202.0
16227,train,2201.0
16229,train,443.0
16232,train,730.0
16234,train,328.0
16236,train,2199.0
16237,train,2198.0
16239,train,2197.0
16244,train,1190.0
16245,train,1189.0
16246,train,1189.0
16247,train,15.0
16248,train,2196.0
16249,train,469.0
16250,train,469.0
16251,train,2195.0
16253,train,469.0
16256,train,2194.0
16258,train,2193.0
16260,train,241.0
16264,train,1185.0
16267,train,2191.0
16268,train,2190.0
16270,train,2189.0
16273,train,1188.0
16275,train,2188.0
16276,train,2187.0
16277,train,728.0
16278,train,728.0
16280,train,1187.0
16281,train,172.0
16286,train,2185.0
16287,train,15.0
16291,train,1185.0
16298,train,1149.0
16301,train,1183.0
