ligand_id,set,Butina_clusters
7969,train,943.0
7970,train,1379.0
7974,train,1681.0
7977,train,472.0
7984,train,4837.0
7988,train,4835.0
7989,train,31.0
7990,train,31.0
7991,train,31.0
7992,train,31.0
7993,train,78.0
7994,train,78.0
7995,train,31.0
7996,train,78.0
7997,train,78.0
7998,train,78.0
7999,train,31.0
8000,train,31.0
8001,train,31.0
8002,train,31.0
8003,train,31.0
8004,train,31.0
8005,train,31.0
8006,train,31.0
8007,train,31.0
8008,train,31.0
8009,train,31.0
8015,train,4833.0
8016,train,4832.0
8017,train,4831.0
8018,train,4830.0
8019,train,4829.0
8023,train,4828.0
8024,train,1608.0
8025,train,17.0
8026,train,4827.0
8027,train,1113.0
8029,train,4826.0
8030,train,961.0
8034,train,64.0
8041,train,4824.0
8049,train,4821.0
8050,train,4820.0
8051,train,769.0
8056,train,1675.0
8057,train,1675.0
8058,train,4819.0
8061,train,4817.0
8065,train,4814.0
8068,train,4813.0
8070,train,4811.0
8073,train,4809.0
8075,train,4808.0
8076,train,1674.0
8077,train,1674.0
8078,train,4807.0
8079,train,4806.0
8080,train,4805.0
8082,train,4803.0
8088,train,4802.0
8091,train,4801.0
8094,train,61.0
8095,train,30.0
8096,train,4800.0
8100,train,1672.0
8102,train,280.0
8112,train,64.0
8113,train,64.0
8114,train,64.0
8115,train,1671.0
8116,train,64.0
8117,train,64.0
8118,train,64.0
8119,train,64.0
8122,train,207.0
8124,train,960.0
8125,train,960.0
8127,train,64.0
8128,train,64.0
8133,train,4797.0
8139,train,4795.0
8149,train,960.0
8152,train,1669.0
8167,train,4791.0
8172,train,236.0
8177,train,4787.0
8180,train,4785.0
8181,train,1668.0
8182,train,206.0
8183,train,236.0
8184,train,236.0
8185,train,6.0
8186,train,6.0
8187,train,6.0
8188,train,6.0
8189,train,4784.0
8194,train,279.0
8195,train,279.0
8196,train,4782.0
8197,train,6.0
8200,train,1647.0
8201,train,4780.0
8203,train,1667.0
8206,train,4779.0
8207,train,4778.0
8214,train,957.0
8215,train,1666.0
8216,train,4776.0
8217,train,4775.0
8218,train,4774.0
8220,train,237.0
8222,train,4773.0
8223,train,4772.0
8224,train,1665.0
8225,train,4771.0
8235,train,4770.0
8236,train,661.0
8237,train,1363.0
8238,train,4769.0
8240,train,29.0
8241,train,29.0
8242,train,29.0
8243,train,29.0
8244,train,29.0
8245,train,29.0
8246,train,29.0
8247,train,77.0
8248,train,63.0
8249,train,142.0
8250,train,594.0
8251,train,142.0
8252,train,29.0
8253,train,237.0
8257,train,123.0
8259,train,4767.0
8261,train,4766.0
8264,train,4764.0
8265,train,4763.0
8266,train,1663.0
8270,train,4761.0
8272,train,1235.0
8273,train,4760.0
8282,train,4757.0
8285,train,4756.0
8286,train,4755.0
8288,train,4754.0
8289,train,4753.0
8290,train,1044.0
8291,train,452.0
8292,train,4752.0
8293,train,620.0
8294,train,4751.0
8298,train,4748.0
8300,train,181.0
8301,train,4746.0
8302,train,4745.0
8304,train,4744.0
8307,train,556.0
8309,train,25.0
8311,train,4742.0
8317,train,1662.0
8318,train,1662.0
8319,train,1660.0
8321,train,4740.0
8322,train,4739.0
8323,train,1661.0
8324,train,1661.0
8325,train,1660.0
8326,train,591.0
8328,train,63.0
8329,train,63.0
8330,train,63.0
8331,train,63.0
8332,train,29.0
8333,train,142.0
8334,train,142.0
8338,train,77.0
8341,train,29.0
8342,train,29.0
8343,train,29.0
8344,train,77.0
8345,train,29.0
8346,train,77.0
8347,train,77.0
8348,train,29.0
8349,train,956.0
8350,train,63.0
8351,train,1591.0
8355,train,593.0
8357,train,29.0
8359,train,63.0
8362,train,29.0
8366,train,4736.0
8369,train,4735.0
8370,train,4734.0
8376,train,77.0
8378,train,264.0
8379,train,4731.0
8381,train,4730.0
8384,train,4729.0
8385,train,4728.0
8386,train,1659.0
8388,train,4727.0
8390,train,4725.0
8391,train,4724.0
8392,train,4723.0
8394,train,477.0
8399,train,922.0
8400,train,4721.0
8403,train,4718.0
8405,train,4717.0
8406,train,4716.0
8407,train,4715.0
8410,train,592.0
8411,train,4714.0
8412,train,4713.0
8415,train,4712.0
8416,train,4711.0
8417,train,4710.0
8419,train,4708.0
8424,train,4707.0
8426,train,1645.0
8428,train,4705.0
8429,train,205.0
8430,train,4704.0
8431,train,4703.0
8432,train,205.0
8433,train,205.0
8434,train,205.0
8435,train,205.0
8437,train,1474.0
8440,train,4701.0
8441,train,4700.0
8444,train,183.0
8446,train,183.0
8448,train,392.0
8449,train,392.0
8451,train,183.0
8452,train,4697.0
8453,train,4696.0
8454,train,591.0
8455,train,591.0
8456,train,591.0
8457,train,141.0
8458,train,141.0
8459,train,141.0
8460,train,141.0
8461,train,141.0
8462,train,141.0
8463,train,141.0
8464,train,141.0
8471,train,4695.0
8475,train,1656.0
8477,train,4693.0
8479,train,590.0
8480,train,953.0
8486,train,1655.0
8487,train,952.0
8488,train,426.0
8489,train,426.0
8490,train,4691.0
8492,train,4690.0
8493,train,426.0
8497,train,4689.0
8498,train,4688.0
8500,train,4687.0
8502,train,4686.0
8503,train,951.0
8515,train,4685.0
8516,train,4684.0
8518,train,183.0
8520,train,1654.0
8523,train,4683.0
8524,train,4682.0
8531,train,4681.0
8532,train,4680.0
8536,train,276.0
8537,train,276.0
8538,train,192.0
8539,train,4679.0
8542,train,1643.0
8545,train,4676.0
8548,train,4675.0
8567,train,4673.0
8569,train,4671.0
8572,train,306.0
8578,train,948.0
8580,train,947.0
8581,train,1641.0
8583,train,4668.0
8584,train,587.0
8585,train,587.0
8586,train,4667.0
8589,train,587.0
8590,train,30.0
8591,train,30.0
8592,train,30.0
8594,train,30.0
8596,train,1652.0
8597,train,1652.0
8598,train,4665.0
8599,train,30.0
8601,train,25.0
8604,train,1481.0
8607,train,1399.0
8610,train,275.0
8611,train,275.0
8612,train,275.0
8614,train,275.0
8615,train,275.0
8616,train,1489.0
8622,train,1650.0
8625,train,1649.0
8626,train,4664.0
8628,train,4663.0
8629,train,4662.0
8630,train,1649.0
8631,train,4661.0
8633,train,1648.0
8639,train,25.0
8640,train,4656.0
8641,train,4655.0
8642,train,4654.0
8643,train,308.0
8645,train,4653.0
8646,train,586.0
8647,train,586.0
8648,train,1568.0
8651,train,4651.0
8652,train,299.0
8653,train,4650.0
8654,train,192.0
8656,train,4649.0
8657,train,1102.0
8662,train,30.0
8663,train,30.0
8665,train,30.0
8666,train,30.0
8667,train,30.0
8669,train,4645.0
8670,train,4644.0
8671,train,4643.0
8672,train,587.0
8674,train,4642.0
8678,train,4641.0
8679,train,4640.0
8687,train,943.0
8692,train,4638.0
8695,train,4637.0
8698,train,939.0
8702,train,1647.0
8703,train,4635.0
8704,train,4634.0
8706,train,4633.0
8710,train,1646.0
8724,train,4632.0
8725,train,1645.0
8727,train,4631.0
8728,train,4630.0
8730,train,4629.0
8731,train,4628.0
8732,train,4627.0
8734,train,37.0
8735,train,37.0
8739,train,4625.0
8746,train,1594.0
8748,train,1644.0
8749,train,1644.0
8750,train,4623.0
8751,train,941.0
8752,train,941.0
8753,train,941.0
8754,train,4622.0
8755,train,940.0
8756,train,940.0
8757,train,940.0
8758,train,4621.0
8763,train,4618.0
8774,train,4615.0
8775,train,4614.0
8779,train,4610.0
8780,train,4609.0
8781,train,939.0
8785,train,717.0
8789,train,4607.0
8791,train,4606.0
8792,train,1643.0
8795,train,4605.0
8798,train,938.0
8799,train,938.0
8800,train,938.0
8801,train,4604.0
8814,train,4601.0
8816,train,935.0
8817,train,584.0
8818,train,584.0
8820,train,584.0
8821,train,935.0
8822,train,935.0
8825,train,4599.0
8826,train,934.0
8827,train,934.0
8828,train,934.0
8829,train,1641.0
8830,train,933.0
8831,train,933.0
8834,train,933.0
8836,train,584.0
8841,train,4597.0
8847,train,4595.0
8848,train,4594.0
8849,train,316.0
8855,train,76.0
8856,train,4593.0
8860,train,205.0
8861,train,4591.0
8862,train,4590.0
8868,train,4589.0
8869,train,931.0
8870,train,930.0
8871,train,930.0
8872,train,930.0
8885,train,4587.0
8887,train,4586.0
8888,train,4585.0
8889,train,4584.0
8890,train,4583.0
8891,train,4582.0
8895,train,1639.0
8896,train,4580.0
8897,train,1203.0
8898,train,1421.0
8902,train,4579.0
8903,train,4578.0
8907,train,4577.0
8908,train,4576.0
8911,train,4574.0
8913,train,4572.0
8917,train,928.0
8919,train,813.0
8921,train,139.0
8922,train,4569.0
8925,train,4568.0
8926,train,4567.0
8927,train,590.0
8928,train,583.0
8929,train,583.0
8930,train,583.0
8931,train,583.0
8937,train,4565.0
8938,train,4564.0
8939,train,4563.0
8940,train,181.0
8943,train,4561.0
8950,train,4558.0
8953,train,618.0
8954,train,582.0
8956,train,4554.0
8958,train,76.0
8960,train,4553.0
8965,train,927.0
8966,train,927.0
8967,train,927.0
8969,train,4548.0
8970,train,1638.0
8971,train,4547.0
8972,train,1469.0
8973,train,1637.0
8974,train,1637.0
8977,train,496.0
8978,train,496.0
8979,train,496.0
8982,train,30.0
8983,train,30.0
8985,train,581.0
8986,train,30.0
8987,train,30.0
8988,train,4544.0
8991,train,4543.0
8995,train,4539.0
8996,train,1636.0
8997,train,1636.0
8998,train,4538.0
8999,train,37.0
9000,train,37.0
9001,train,37.0
9002,train,37.0
9003,train,926.0
9004,train,37.0
9005,train,580.0
9007,train,4537.0
9009,train,4536.0
9010,train,4535.0
9011,train,1539.0
9013,train,389.0
9014,train,4533.0
9015,train,61.0
9018,train,1635.0
9019,train,925.0
9020,train,925.0
9021,train,925.0
9022,train,1634.0
9023,train,4532.0
9026,train,4531.0
9028,train,4530.0
9029,train,4529.0
9036,train,772.0
9040,train,4525.0
9042,train,340.0
9044,train,924.0
9045,train,1633.0
9046,train,1633.0
9047,train,1632.0
9048,train,4523.0
9053,train,4522.0
9054,train,4521.0
9055,train,26.0
9057,train,378.0
9058,train,388.0
9059,train,378.0
9061,train,388.0
9062,train,4520.0
9063,train,202.0
9064,train,722.0
9065,train,722.0
9066,train,202.0
9068,train,202.0
9069,train,202.0
9070,train,202.0
9071,train,923.0
9072,train,923.0
9073,train,923.0
9074,train,202.0
9075,train,202.0
9076,train,4519.0
9077,train,1630.0
9080,train,4518.0
9082,train,10.0
9083,train,123.0
9085,train,1592.0
9086,train,4516.0
9087,train,4515.0
9088,train,4514.0
9089,train,4513.0
9092,train,4512.0
9093,train,4511.0
9094,train,4510.0
9097,train,4508.0
9098,train,4507.0
9099,train,4506.0
9100,train,4505.0
9101,train,1629.0
9102,train,1629.0
9103,train,4504.0
9104,train,4503.0
9105,train,4502.0
9107,train,523.0
9108,train,1628.0
9109,train,1628.0
9110,train,4501.0
9112,train,4500.0
9114,train,201.0
9115,train,201.0
9117,train,201.0
9118,train,201.0
9119,train,201.0
9120,train,201.0
9125,train,1627.0
9126,train,1627.0
9128,train,922.0
9130,train,921.0
9131,train,921.0
9132,train,4499.0
9137,train,4498.0
9138,train,4497.0
9139,train,4496.0
9146,train,590.0
9147,train,4494.0
9150,train,642.0
9151,train,642.0
9152,train,642.0
9153,train,4493.0
9155,train,4491.0
9156,train,4490.0
9158,train,4489.0
9161,train,4487.0
9162,train,4486.0
9165,train,4484.0
9166,train,4483.0
9170,train,30.0
9172,train,920.0
9173,train,4480.0
9174,train,4479.0
9178,train,4478.0
9185,train,4475.0
9186,train,4474.0
9188,train,76.0
9189,train,76.0
9190,train,76.0
9191,train,76.0
9192,train,274.0
9193,train,76.0
9194,train,76.0
9195,train,76.0
9196,train,76.0
9197,train,76.0
9199,train,4473.0
9200,train,4472.0
9211,train,4470.0
9212,train,1545.0
9213,train,35.0
9214,train,35.0
9215,train,35.0
9216,train,35.0
9217,train,35.0
9218,train,35.0
9219,train,35.0
9223,train,919.0
9224,train,60.0
9225,train,44.0
9242,train,1622.0
9244,train,4468.0
9260,train,4465.0
9261,train,111.0
9262,train,111.0
9263,train,111.0
9264,train,111.0
9265,train,111.0
9268,train,4464.0
9269,train,850.0
9276,train,11.0
9277,train,11.0
9278,train,11.0
9279,train,11.0
9280,train,11.0
9282,train,4463.0
9283,train,4462.0
9285,train,4460.0
9288,train,4459.0
9289,train,1.0
9290,train,4458.0
9291,train,4457.0
9294,train,123.0
9297,train,4456.0
9298,train,4455.0
9299,train,4454.0
9307,train,4452.0
9309,train,4451.0
9310,train,4450.0
9315,train,1621.0
9317,train,4448.0
9327,train,918.0
9328,train,4445.0
9329,train,4444.0
9331,train,4442.0
9336,train,4439.0
9339,train,4438.0
9340,train,1619.0
9347,train,4435.0
9348,train,4434.0
9349,train,4433.0
9350,train,4432.0
9351,train,4431.0
9353,train,4429.0
9356,train,682.0
9357,train,4428.0
9358,train,1618.0
9359,train,4427.0
9361,train,1618.0
9363,train,4426.0
9364,train,1617.0
9365,train,273.0
9366,train,1617.0
9368,train,4425.0
9369,train,4424.0
9371,train,145.0
9372,train,145.0
9373,train,577.0
9374,train,577.0
9375,train,1.0
9376,train,1.0
9378,train,1.0
9380,train,1.0
9381,train,1.0
9382,train,1.0
9383,train,1.0
9384,train,1.0
9385,train,145.0
9386,train,1.0
9387,train,1.0
9388,train,4423.0
9389,train,1.0
9390,train,1.0
9392,train,1.0
9393,train,1.0
9394,train,1.0
9395,train,1.0
9397,train,1.0
9398,train,495.0
9399,train,1.0
9402,train,1.0
9403,train,1.0
9405,train,4421.0
9407,train,771.0
9408,train,145.0
9411,train,4419.0
9412,train,43.0
9413,train,43.0
9414,train,43.0
9417,train,21.0
9419,train,575.0
9422,train,575.0
9423,train,4417.0
9424,train,212.0
9426,train,4415.0
9427,train,1613.0
9428,train,4414.0
9429,train,1612.0
9430,train,1103.0
9432,train,1611.0
9434,train,387.0
9435,train,1610.0
9439,train,4410.0
9440,train,387.0
9441,train,4409.0
9442,train,4408.0
9445,train,1.0
9446,train,1.0
9448,train,1.0
9449,train,1.0
9451,train,1.0
9452,train,1.0
9453,train,1.0
9455,train,1.0
9456,train,1.0
9458,train,1.0
9459,train,1.0
9460,train,1.0
9461,train,1.0
9462,train,1.0
9463,train,4406.0
9465,train,4405.0
9468,train,917.0
9469,train,916.0
9470,train,917.0
9471,train,916.0
9476,train,13.0
9477,train,13.0
9479,train,47.0
9480,train,47.0
9481,train,47.0
9482,train,47.0
9483,train,47.0
9484,train,386.0
9485,train,13.0
9486,train,47.0
9487,train,13.0
9488,train,13.0
9489,train,13.0
9491,train,915.0
9492,train,47.0
9494,train,137.0
9497,train,72.0
9498,train,914.0
9499,train,914.0
9500,train,4404.0
9502,train,4403.0
9503,train,1502.0
9505,train,4402.0
9506,train,273.0
9507,train,273.0
9508,train,273.0
9511,train,273.0
9515,train,1608.0
9516,train,4400.0
9517,train,4399.0
9518,train,72.0
9519,train,914.0
9520,train,574.0
9521,train,3.0
9523,train,3.0
9525,train,4397.0
9526,train,902.0
9527,train,3.0
9528,train,3.0
9530,train,3.0
9531,train,3.0
9532,train,3.0
9533,train,3.0
9534,train,3.0
9535,train,3.0
9536,train,3.0
9537,train,3.0
9538,train,3.0
9539,train,3.0
9541,train,338.0
9546,train,3.0
9549,train,384.0
9550,train,384.0
9551,train,3.0
9557,train,4394.0
9561,train,1164.0
9563,train,4390.0
9566,train,53.0
9567,train,273.0
9569,train,1606.0
9570,train,1606.0
9585,train,4388.0
9598,train,912.0
9600,train,911.0
9609,train,72.0
9612,train,4386.0
9614,train,4385.0
9615,train,381.0
9616,train,381.0
9617,train,381.0
9618,train,4384.0
9619,train,382.0
9620,train,382.0
9621,train,382.0
9622,train,382.0
9623,train,1605.0
9627,train,137.0
9628,train,381.0
9629,train,381.0
9631,train,43.0
9632,train,43.0
9633,train,43.0
9634,train,43.0
9636,train,1605.0
9638,train,4380.0
9642,train,4376.0
9643,train,4375.0
9644,train,1313.0
9645,train,1604.0
9646,train,1604.0
9651,train,4372.0
9654,train,744.0
9655,train,4371.0
9656,train,763.0
9658,train,4369.0
9660,train,4367.0
9661,train,4366.0
9662,train,1602.0
9664,train,4365.0
9667,train,4363.0
9669,train,4362.0
9670,train,3.0
9672,train,4361.0
9674,train,138.0
9675,train,138.0
9676,train,138.0
9677,train,138.0
9678,train,138.0
9679,train,138.0
9680,train,138.0
9685,train,4358.0
9691,train,672.0
9692,train,672.0
9693,train,672.0
9694,train,4357.0
9695,train,4356.0
9708,train,4354.0
9710,train,906.0
9711,train,906.0
9712,train,4353.0
9713,train,4352.0
9714,train,4351.0
9719,train,4350.0
9720,train,681.0
9721,train,681.0
9723,train,13.0
9724,train,47.0
9727,train,137.0
9728,train,137.0
9729,train,4348.0
9730,train,4347.0
9731,train,137.0
9733,train,137.0
9734,train,1590.0
9735,train,4345.0
9736,train,137.0
9737,train,909.0
9738,train,909.0
9739,train,909.0
9740,train,1598.0
9742,train,4344.0
9744,train,4343.0
9747,train,1600.0
9748,train,4340.0
9749,train,905.0
9751,train,743.0
9752,train,477.0
9756,train,3.0
9757,train,3.0
9758,train,3.0
9760,train,3.0
9761,train,3.0
9762,train,3.0
9763,train,3.0
9764,train,3.0
9765,train,1599.0
9768,train,1089.0
9769,train,1598.0
9771,train,272.0
9772,train,272.0
9773,train,272.0
9774,train,272.0
9775,train,272.0
9776,train,272.0
9777,train,13.0
9778,train,907.0
9779,train,4336.0
9780,train,4335.0
9781,train,743.0
9782,train,681.0
9783,train,906.0
9784,train,4334.0
9786,train,905.0
9787,train,4332.0
9789,train,4331.0
9790,train,11.0
9791,train,11.0
9792,train,11.0
9793,train,271.0
9794,train,11.0
9795,train,271.0
9797,train,4330.0
9800,train,4328.0
9801,train,4327.0
9803,train,4326.0
9814,train,4325.0
9816,train,1596.0
9817,train,4324.0
9818,train,4323.0
9821,train,4322.0
9826,train,1595.0
9827,train,4320.0
9828,train,4319.0
9829,train,1594.0
9834,train,4317.0
9838,train,4315.0
9840,train,1572.0
9845,train,4314.0
9847,train,4313.0
9849,train,4312.0
9850,train,4311.0
9852,train,4310.0
9854,train,1593.0
9859,train,4308.0
9861,train,4307.0
9863,train,4305.0
9864,train,1537.0
9871,train,181.0
9873,train,176.0
9874,train,1592.0
9876,train,4302.0
9877,train,25.0
9882,train,4300.0
9883,train,2.0
9884,train,2.0
9885,train,2.0
9886,train,2.0
9887,train,2.0
9888,train,2.0
9889,train,2.0
9890,train,2.0
9891,train,2.0
9892,train,2.0
9893,train,2.0
9894,train,2.0
9895,train,2.0
9897,train,2.0
9899,train,2.0
9900,train,2.0
9901,train,75.0
9905,train,4299.0
9907,train,1591.0
9908,train,4298.0
9909,train,4297.0
9910,train,4296.0
9911,train,4295.0
9917,train,4293.0
9933,train,4289.0
9935,train,4287.0
9937,train,1219.0
9945,train,4283.0
9948,train,460.0
9949,train,4282.0
9950,train,4281.0
9951,train,4280.0
9953,train,1590.0
9961,train,1589.0
9962,train,1589.0
9963,train,4278.0
9966,train,4275.0
9967,train,1585.0
9969,train,4274.0
9970,train,887.0
9971,train,4273.0
9981,train,4271.0
9983,train,1587.0
9987,train,1585.0
9988,train,4269.0
9989,train,1536.0
9990,train,69.0
9992,train,69.0
9996,train,4268.0
9998,train,1584.0
10012,train,6.0
10013,train,6.0
10014,train,902.0
10024,train,4267.0
10032,train,6.0
10034,train,901.0
10036,train,4265.0
10037,train,573.0
10041,train,460.0
10042,train,4264.0
10044,train,4262.0
10047,train,4260.0
10049,train,900.0
10051,train,900.0
10052,train,4258.0
10053,train,900.0
10054,train,4257.0
10057,train,379.0
10058,train,379.0
10059,train,379.0
10060,train,379.0
10061,train,379.0
10063,train,4255.0
10064,train,4254.0
10070,train,1582.0
10071,train,1582.0
10072,train,4253.0
10073,train,572.0
10074,train,572.0
10075,train,572.0
10076,train,572.0
10077,train,4252.0
10079,train,571.0
10080,train,4251.0
10081,train,4250.0
10083,train,570.0
10085,train,378.0
10086,train,4249.0
10087,train,4248.0
10088,train,388.0
10090,train,897.0
10091,train,378.0
10092,train,388.0
10093,train,896.0
10094,train,378.0
10095,train,4247.0
10096,train,897.0
10097,train,1581.0
10098,train,388.0
10104,train,1580.0
10105,train,1580.0
10106,train,4245.0
10107,train,4244.0
10114,train,4242.0
10118,train,4241.0
10121,train,1579.0
10122,train,1406.0
10125,train,4238.0
10127,train,4236.0
10128,train,4235.0
10131,train,270.0
10132,train,270.0
10133,train,748.0
10134,train,108.0
10138,train,4232.0
10143,train,4229.0
10144,train,4228.0
10145,train,4227.0
10146,train,4226.0
10148,train,4225.0
10149,train,4224.0
10150,train,4223.0
10154,train,825.0
10155,train,825.0
10165,train,4220.0
10166,train,4219.0
10168,train,4218.0
10169,train,1576.0
10170,train,4217.0
10171,train,4216.0
10178,train,1575.0
10181,train,727.0
10188,train,4214.0
10193,train,4212.0
10202,train,4209.0
10204,train,4207.0
10206,train,4206.0
10212,train,13.0
10217,train,4205.0
10219,train,4203.0
10223,train,4202.0
10227,train,4201.0
10228,train,4200.0
10233,train,4197.0
10235,train,4195.0
10236,train,582.0
10237,train,111.0
10238,train,1573.0
10239,train,111.0
10240,train,111.0
10241,train,4194.0
10242,train,1572.0
10247,train,4193.0
10249,train,1214.0
10263,train,4191.0
10264,train,4190.0
10265,train,4189.0
10273,train,71.0
10274,train,71.0
10275,train,1571.0
10276,train,71.0
10277,train,71.0
10279,train,332.0
10282,train,7.0
10283,train,7.0
10284,train,7.0
10286,train,7.0
10287,train,40.0
10289,train,568.0
10290,train,40.0
10293,train,332.0
10299,train,316.0
10300,train,316.0
10301,train,316.0
10302,train,316.0
10305,train,237.0
10308,train,99.0
10309,train,99.0
10310,train,99.0
10311,train,99.0
10312,train,375.0
10313,train,375.0
10314,train,895.0
10315,train,890.0
10318,train,375.0
10319,train,375.0
10320,train,4185.0
10321,train,4184.0
10322,train,4183.0
10323,train,4182.0
10324,train,108.0
10325,train,108.0
10327,train,894.0
10328,train,108.0
10329,train,894.0
10330,train,108.0
10331,train,108.0
10332,train,108.0
10334,train,108.0
10343,train,4178.0
10344,train,869.0
10367,train,4174.0
10372,train,1568.0
10373,train,892.0
10374,train,4173.0
10376,train,4171.0
10379,train,4170.0
10380,train,4169.0
10381,train,4168.0
10382,train,891.0
10383,train,4167.0
10385,train,890.0
10386,train,890.0
10392,train,375.0
10394,train,11.0
10395,train,11.0
10396,train,11.0
10397,train,11.0
10398,train,11.0
10399,train,12.0
10400,train,4165.0
10409,train,4162.0
10410,train,4161.0
10411,train,4160.0
10413,train,889.0
10414,train,111.0
10415,train,121.0
10418,train,4157.0
10419,train,10.0
10420,train,456.0
10425,train,1564.0
10429,train,4156.0
10435,train,1563.0
10436,train,1563.0
10438,train,4155.0
10439,train,4154.0
10440,train,11.0
10441,train,11.0
10446,train,4152.0
10449,train,4150.0
10452,train,4149.0
10453,train,1459.0
10464,train,4147.0
10466,train,198.0
10467,train,566.0
10468,train,198.0
10469,train,198.0
10470,train,198.0
10471,train,566.0
10472,train,198.0
10480,train,198.0
10484,train,7.0
10485,train,45.0
10486,train,887.0
10487,train,7.0
10488,train,7.0
10489,train,7.0
10493,train,198.0
10494,train,887.0
10495,train,1210.0
10498,train,4145.0
10499,train,1561.0
10500,train,4144.0
10503,train,1561.0
10504,train,563.0
10505,train,563.0
10506,train,563.0
10508,train,563.0
10509,train,769.0
10510,train,4143.0
10516,train,4140.0
10518,train,1559.0
10519,train,1559.0
10520,train,250.0
10522,train,4138.0
10523,train,975.0
10524,train,4137.0
10525,train,271.0
10526,train,11.0
10529,train,4135.0
10531,train,181.0
10532,train,4133.0
10536,train,428.0
10541,train,125.0
10550,train,4131.0
10554,train,166.0
10557,train,4129.0
10558,train,4128.0
10559,train,4127.0
10560,train,4126.0
10565,train,1556.0
10566,train,4123.0
10568,train,1556.0
10569,train,4121.0
10570,train,4120.0
10573,train,4119.0
10575,train,4117.0
10576,train,4116.0
10579,train,4114.0
10584,train,4112.0
10586,train,311.0
10587,train,311.0
10588,train,4111.0
10589,train,4110.0
10590,train,4109.0
10592,train,4108.0
10594,train,4107.0
10595,train,4106.0
10597,train,4104.0
10600,train,4103.0
10601,train,4102.0
10602,train,4101.0
10603,train,4100.0
10605,train,1550.0
10609,train,4095.0
10610,train,17.0
10612,train,4093.0
10615,train,4090.0
10616,train,1549.0
10617,train,4089.0
10619,train,4087.0
10620,train,4086.0
10623,train,4084.0
10624,train,1548.0
10628,train,4083.0
10629,train,4082.0
10631,train,4081.0
10632,train,4080.0
10633,train,4079.0
10634,train,1546.0
10635,train,1546.0
10636,train,4078.0
10639,train,4075.0
10640,train,4074.0
10641,train,4073.0
10643,train,4071.0
10644,train,4070.0
10646,train,4068.0
10648,train,4067.0
10650,train,4065.0
10651,train,4064.0
10652,train,4063.0
10654,train,4062.0
10655,train,4061.0
10657,train,1545.0
10658,train,4059.0
10659,train,4058.0
10663,train,4055.0
10664,train,4054.0
10670,train,4049.0
10672,train,4048.0
10674,train,4046.0
10678,train,4045.0
10679,train,4044.0
10680,train,4043.0
10681,train,4042.0
10683,train,4040.0
10687,train,1542.0
10690,train,4038.0
10691,train,4037.0
10694,train,4036.0
10699,train,4034.0
10701,train,4033.0
10702,train,374.0
10703,train,1540.0
10704,train,374.0
10705,train,1039.0
10706,train,4032.0
10707,train,4031.0
10709,train,136.0
10710,train,136.0
10711,train,136.0
10712,train,268.0
10713,train,268.0
10714,train,4029.0
10715,train,4028.0
10717,train,4026.0
10719,train,4025.0
10720,train,4024.0
10721,train,1539.0
10723,train,1538.0
10724,train,1538.0
10725,train,4022.0
10727,train,4020.0
10728,train,4019.0
10729,train,4018.0
10731,train,4016.0
10732,train,4015.0
10733,train,4014.0
10740,train,4011.0
10741,train,4010.0
10742,train,1537.0
10744,train,4008.0
10745,train,4007.0
10747,train,4005.0
10748,train,885.0
10749,train,885.0
10750,train,885.0
10751,train,4004.0
10752,train,4003.0
10754,train,4001.0
10755,train,1130.0
10760,train,4000.0
10761,train,3999.0
10763,train,1536.0
10764,train,3997.0
10765,train,3996.0
10766,train,1534.0
10769,train,3995.0
10770,train,3994.0
10771,train,3993.0
10772,train,3992.0
10774,train,3990.0
10777,train,3988.0
10778,train,3987.0
10779,train,3986.0
10780,train,3985.0
10782,train,3983.0
10783,train,5.0
10784,train,1535.0
10785,train,1534.0
10786,train,3982.0
10787,train,3981.0
10790,train,3978.0
10793,train,1533.0
10794,train,1533.0
10795,train,3975.0
10796,train,3974.0
10798,train,3972.0
10800,train,3970.0
10803,train,3968.0
10804,train,3967.0
10805,train,3966.0
10806,train,3965.0
10807,train,3964.0
10808,train,3963.0
10809,train,3962.0
10810,train,3961.0
10812,train,3960.0
10813,train,562.0
10814,train,3959.0
10815,train,562.0
10816,train,3958.0
10818,train,562.0
10819,train,562.0
10821,train,3957.0
10822,train,3956.0
10823,train,3955.0
10824,train,3954.0
10825,train,1532.0
10826,train,1532.0
10827,train,3953.0
10828,train,3952.0
10829,train,3951.0
10830,train,3950.0
10832,train,3948.0
10834,train,3946.0
10836,train,3944.0
10839,train,3941.0
10842,train,3938.0
10844,train,68.0
10848,train,267.0
10850,train,3934.0
10852,train,3933.0
10853,train,3932.0
10854,train,3931.0
10857,train,3928.0
10858,train,3927.0
10859,train,3926.0
10860,train,3925.0
10861,train,3924.0
10864,train,3921.0
10866,train,3919.0
10868,train,3918.0
10869,train,3917.0
10870,train,3916.0
10871,train,3915.0
10872,train,3914.0
10873,train,26.0
10879,train,267.0
10881,train,3911.0
10884,train,3909.0
10886,train,3907.0
10889,train,1531.0
10890,train,1531.0
10891,train,3905.0
10896,train,3902.0
10897,train,3901.0
10898,train,1528.0
10899,train,1530.0
10900,train,1526.0
10902,train,281.0
10904,train,3899.0
10905,train,3898.0
10906,train,3897.0
10912,train,3895.0
10914,train,3894.0
10919,train,3892.0
10920,train,3891.0
10922,train,560.0
10923,train,560.0
10924,train,560.0
10926,train,1528.0
10927,train,3890.0
10928,train,3889.0
